sentence perplexity,re-sentence perplexity
33.81534194946289,53.07249069213867
29.77386474609375,35.068931579589844
166.83889770507812,225.36831665039062
37.09513473510742,60.454185485839844
18.304901123046875,22.13948631286621
62.52438735961914,160.86392211914062
40.65937805175781,105.0259780883789
118.8055648803711,167.64474487304688
46.606449127197266,74.33747863769531
254.28604125976562,300.9281311035156
254.28604125976562,396.2036437988281
60.97908020019531,205.17318725585938
60.97908020019531,143.88441467285156
28.18364906311035,34.902122497558594
319.40789794921875,474.63433837890625
43.373165130615234,95.44524383544922
58.730064392089844,61.19860076904297
10.320120811462402,10.737805366516113
42.80693054199219,47.39752960205078
12.841375350952148,29.530014038085938
515.24951171875,456.4513854980469
33.70708465576172,91.99947357177734
23.531068801879883,28.7154483795166
31.884510040283203,36.41962432861328
30.654949188232422,39.75873565673828
30.654949188232422,41.38988494873047
51.50636672973633,57.81791305541992
51.50636672973633,71.41288757324219
81.7249984741211,70.1688232421875
54.287017822265625,83.34232330322266
31.06548500061035,47.37618637084961
81.98361206054688,193.34872436523438
558.4445190429688,2317.942138671875
22.08521270751953,25.71527862548828
20.11646270751953,22.64539909362793
47.087223052978516,51.99150466918945
38.164981842041016,38.32846450805664
37.54277420043945,59.292808532714844
16.79415512084961,18.981380462646484
17.523448944091797,21.014150619506836
58.018775939941406,74.65237426757812
29.930395126342773,41.322391510009766
28.212100982666016,76.72474670410156
65.639892578125,81.49586486816406
76.02163696289062,84.32405090332031
20.46078872680664,242.31907653808594
43.53650665283203,45.44199752807617
699.3599853515625,2773.743896484375
33.07065200805664,35.420467376708984
33.07065200805664,45.688907623291016
23.234710693359375,42.23458480834961
79.86918640136719,93.06059265136719
46.175174713134766,46.23450469970703
55.490665435791016,70.6358871459961
16.187843322753906,16.8286075592041
16.187843322753906,16.681150436401367
16.187843322753906,17.34237289428711
24.319011688232422,27.030712127685547
24.319011688232422,31.0157527923584
42.56087112426758,63.30754470825195
20.307661056518555,45.00611877441406
45.02968978881836,55.14228057861328
37.56203842163086,36.051185607910156
37.764915466308594,35.647396087646484
26.99155044555664,32.549224853515625
24.252344131469727,29.236862182617188
57.586490631103516,60.468223571777344
40.239036560058594,33.50075149536133
12.711889266967773,16.18628692626953
17.184921264648438,30.068981170654297
17.184921264648438,25.802104949951172
886.5460205078125,533.2919311523438
30.074609756469727,63.6799430847168
29.197650909423828,40.0963134765625
67.02704620361328,107.00202178955078
45.226627349853516,64.26041412353516
346.496337890625,1023.0609741210938
346.496337890625,771.9288940429688
120.93587493896484,129.7889404296875
54.11628341674805,40.71763229370117
86.1280288696289,124.8219223022461
339.48046875,654.7852172851562
40.38105392456055,53.51667785644531
40.38105392456055,58.12982177734375
400.95465087890625,585.0974731445312
227.55154418945312,393.8333435058594
16.297874450683594,22.62787628173828
20.70431900024414,33.238643646240234
20.70431900024414,41.05866241455078
506.1383056640625,2221.366455078125
55.39274597167969,56.22455596923828
37.65157699584961,42.14493942260742
52.98400115966797,100.19976043701172
52.98400115966797,102.7091064453125
57.40713119506836,149.94573974609375
57.40713119506836,136.95944213867188
62.218353271484375,71.68268585205078
11.429923057556152,57.489830017089844
102.79264068603516,188.6980438232422
65.91954803466797,83.36207580566406
67.55345916748047,93.21074676513672
53.70663070678711,62.12458419799805
74.8854751586914,78.80787658691406
121.28392791748047,202.7807159423828
13.256959915161133,18.292137145996094
107.57521057128906,193.471923828125
41.33388137817383,74.38272094726562
25.72214698791504,56.5673713684082
27.49240493774414,31.342504501342773
18.346391677856445,18.93501091003418
18.346391677856445,21.788162231445312
18.346391677856445,21.829118728637695
33.34967041015625,42.115928649902344
15.320820808410645,27.580245971679688
26.922286987304688,45.097084045410156
102.88090515136719,223.9132537841797
725.8786010742188,1029.4034423828125
162.0391845703125,224.39219665527344
39.00088882446289,49.65128707885742
204.42718505859375,235.19082641601562
31.04523468017578,123.07479858398438
51.858333587646484,59.80839157104492
91.28348541259766,100.12687683105469
101.07798767089844,113.22551727294922
82.96239471435547,104.40770721435547
404.0849304199219,504.03045654296875
45.0417366027832,80.12824249267578
38.63924789428711,41.00178527832031
51.683319091796875,134.48004150390625
45.034690856933594,73.5229721069336
45.034690856933594,82.63915252685547
45.034690856933594,88.65032958984375
29.48769760131836,31.98453140258789
29.48769760131836,35.50239944458008
29.48769760131836,36.864017486572266
27.58237075805664,36.932952880859375
62.97653579711914,99.47705078125
96.66509246826172,137.0305938720703
199.05287170410156,98.4523696899414
21.32953453063965,26.42367172241211
21.32953453063965,27.921777725219727
21.457462310791016,26.078916549682617
31.42496109008789,79.63041687011719
46.286598205566406,49.66893768310547
52.326507568359375,59.83175277709961
12.419487953186035,21.656707763671875
59.103233337402344,51.14580535888672
78.79698181152344,243.08474731445312
19.10389518737793,18.9564208984375
29.051145553588867,31.234508514404297
34.915733337402344,40.96493148803711
64.62362670898438,84.06072998046875
64.62362670898438,84.3564224243164
22.80782699584961,32.10671615600586
19.015575408935547,61.29292678833008
48.83036804199219,65.264404296875
5017.466796875,10596.9453125
27.36979103088379,33.92118453979492
14.741521835327148,21.841707229614258
36.0733757019043,37.534671783447266
49.668701171875,65.36795806884766
49.20372772216797,63.60841369628906
33.059940338134766,39.381229400634766
33.059940338134766,35.677894592285156
12.187200546264648,62.77880096435547
50.536067962646484,65.59214782714844
38.83025360107422,49.09090042114258
21.1724796295166,36.45637512207031
28.844337463378906,43.54488754272461
20.267887115478516,23.26470947265625
139.6140594482422,133.72792053222656
18.064937591552734,18.220327377319336
35.33821487426758,40.31083297729492
48.21233367919922,95.53348541259766
20.611509323120117,36.849735260009766
228.10275268554688,473.56390380859375
40.06304168701172,47.33234786987305
59.95158386230469,65.91307830810547
125.8415298461914,130.7445831298828
125.8415298461914,233.48110961914062
78.06769561767578,118.1684799194336
26.766193389892578,32.54777908325195
39.04848861694336,56.729766845703125
73.38042449951172,95.73267364501953
32.75587463378906,35.9799919128418
32.75587463378906,35.415122985839844
65.005126953125,51.26482391357422
65.005126953125,59.145633697509766
41.2746467590332,44.3416748046875
23.06979751586914,29.028837203979492
32.56963348388672,29.643449783325195
28.832311630249023,35.65171432495117
28.656951904296875,28.094173431396484
41.091026306152344,89.82135772705078
13.511305809020996,16.017789840698242
22.94032859802246,31.361326217651367
27.8598575592041,30.586206436157227
27.8598575592041,33.042396545410156
36.65989685058594,43.104000091552734
20.4326171875,22.05443000793457
46.153018951416016,169.01882934570312
13.006953239440918,37.22205352783203
39.05671310424805,41.96895217895508
117.05181121826172,191.99423217773438
17.18841552734375,20.292343139648438
82.54439544677734,90.97592163085938
82.54439544677734,58.85285568237305
18.285869598388672,21.549345016479492
19.72770881652832,34.319801330566406
17.739070892333984,21.048683166503906
274.3221435546875,506.255126953125
25.3083438873291,30.539608001708984
52.63688278198242,136.1468963623047
22.00969123840332,24.134023666381836
22.00969123840332,29.2620792388916
303.0545959472656,450.6773376464844
149.3972625732422,170.0792236328125
51.811767578125,57.15407180786133
65.2709732055664,61.149593353271484
29.123775482177734,165.9412384033203
53.7993278503418,75.31940460205078
42.25907897949219,80.91600799560547
107.6112289428711,132.86077880859375
21.52996826171875,26.74812126159668
21.52996826171875,27.634319305419922
19.890880584716797,27.549463272094727
38.826904296875,85.25345611572266
38.53131866455078,50.11379623413086
666.7770385742188,1093.2119140625
35.43087387084961,39.948516845703125
26.390989303588867,25.27869987487793
26.390989303588867,25.491994857788086
57.8743782043457,76.48165893554688
57.8743782043457,72.21934509277344
27.375835418701172,41.549808502197266
15.588361740112305,17.602590560913086
51.958614349365234,86.98269653320312
31.20087432861328,35.18696975708008
32.13906478881836,43.80717086791992
79.46446228027344,126.95479583740234
67.87408447265625,53.75394058227539
35.301021575927734,38.63377380371094
35.221927642822266,75.90018463134766
16.38092041015625,29.122365951538086
35.12980270385742,30.243274688720703
13.215405464172363,17.74042510986328
34.21432876586914,32.88505935668945
53.22502899169922,82.86817932128906
31.0474910736084,157.929931640625
184.85955810546875,1355.9600830078125
184.85955810546875,421.46527099609375
38.88860321044922,50.164363861083984
38.88860321044922,58.39605712890625
29.82778549194336,35.33203125
29.82778549194336,38.233707427978516
53.206329345703125,123.688720703125
41.93773651123047,56.050323486328125
10.92690372467041,19.435232162475586
21.43012046813965,35.642398834228516
38.194149017333984,101.50142669677734
38.194149017333984,79.7502670288086
83.64027404785156,70.65330505371094
33.71854782104492,126.84394073486328
15.00961685180664,16.062910079956055
15.00961685180664,24.207088470458984
33.17570877075195,39.67274856567383
12.88645076751709,73.4548110961914
12.88645076751709,87.91788482666016
25.283599853515625,31.776329040527344
49.83746337890625,83.12736511230469
16.444665908813477,19.537017822265625
59.99800109863281,76.24439239501953
12.85975170135498,17.371891021728516
12.85975170135498,17.650094985961914
21.660823822021484,22.266735076904297
256.5691223144531,412.5209045410156
38.379459381103516,44.85525894165039
9.915359497070312,22.87582015991211
30.93391227722168,30.974597930908203
42.215145111083984,46.58013153076172
42.215145111083984,41.28443908691406
239.5125274658203,309.2768249511719
57.1214599609375,80.59223937988281
134.18014526367188,161.62063598632812
50.85042953491211,53.95264434814453
50.85042953491211,64.33277130126953
13.33471965789795,17.235776901245117
59.4924430847168,74.7155532836914
42.41946029663086,76.06816101074219
23.340707778930664,34.53086853027344
15.44979190826416,34.16731643676758
23.86393928527832,19.99281120300293
32.658897399902344,37.864784240722656
24.895702362060547,25.488773345947266
19.459596633911133,19.740690231323242
18.52413558959961,55.25127410888672
27.472518920898438,35.16046905517578
10.870457649230957,33.32426071166992
22.3333797454834,124.73130798339844
21.62860679626465,21.614755630493164
21.62860679626465,21.197429656982422
17.971750259399414,18.190811157226562
17.971750259399414,21.277183532714844
20.98978042602539,22.0993709564209
49.04133224487305,63.0684928894043
42.7379035949707,48.6370735168457
42.7379035949707,48.31095504760742
41.64912033081055,46.0222053527832
12.144454956054688,19.120445251464844
289.4773254394531,693.642333984375
13.000321388244629,29.282583236694336
197.1731719970703,285.8421936035156
110.24271392822266,123.34864044189453
65.1406021118164,88.8738021850586
14.883600234985352,22.31060218811035
100.20243835449219,115.2890853881836
40.96955871582031,72.10778045654297
31.585283279418945,101.31100463867188
31.585283279418945,130.75357055664062
40.07582473754883,83.79428100585938
58.457794189453125,138.89016723632812
12.538483619689941,20.45150375366211
24.055728912353516,39.20779800415039
26.909496307373047,28.590242385864258
22.979829788208008,29.02035903930664
34.92355728149414,36.61503982543945
34.92355728149414,38.80434036254883
15.736908912658691,18.29401206970215
45.233089447021484,47.93816375732422
45.233089447021484,47.74334716796875
50.097049713134766,69.11878204345703
52.36640548706055,66.35396575927734
17.13437843322754,19.142353057861328
201.74209594726562,251.99203491210938
10.631254196166992,18.90604019165039
25.379627227783203,24.439241409301758
14.994114875793457,32.79092788696289
14.994114875793457,33.13690185546875
21.418365478515625,29.787006378173828
21.168960571289062,24.875530242919922
16.713729858398438,16.514528274536133
16.119728088378906,22.1441650390625
33.77301788330078,60.32670211791992
24.645389556884766,40.52294158935547
24.645389556884766,43.78809356689453
28.7745304107666,32.50861740112305
168.21311950683594,342.27471923828125
33.61848831176758,76.24395751953125
79.88240814208984,87.2989501953125
63.411415100097656,103.87551879882812
63.411415100097656,112.55554962158203
50.63999938964844,54.87578201293945
43.69306945800781,51.01167297363281
39.783836364746094,80.84223175048828
27.466873168945312,40.65966033935547
107.47113037109375,134.12142944335938
15.693016052246094,29.404945373535156
15.693016052246094,28.71770668029785
18.205123901367188,20.76691246032715
18.205123901367188,20.755884170532227
31.912710189819336,47.212337493896484
40.08586883544922,59.17502975463867
12.212994575500488,15.433048248291016
23.50762367248535,39.456695556640625
294.14715576171875,737.2353515625
294.14715576171875,682.9264526367188
22.24599266052246,29.033260345458984
22.24599266052246,30.576414108276367
79.2989730834961,87.94693756103516
29.489559173583984,41.66654968261719
81.87493133544922,129.0020751953125
39.4345703125,37.923519134521484
39.495643615722656,47.32286834716797
37.712425231933594,64.8603744506836
36.665157318115234,40.78765869140625
43.84498596191406,75.56156921386719
25.35922622680664,37.128997802734375
25.35922622680664,36.21249771118164
49.10942840576172,56.34812545776367
75.82382202148438,113.47982788085938
32.15629577636719,34.37439727783203
91.96192932128906,244.37371826171875
17.615764617919922,20.623939514160156
24.945159912109375,29.44110107421875
30.069612503051758,38.64706802368164
112.51460266113281,271.609619140625
112.51460266113281,173.87234497070312
21.126426696777344,27.08711051940918
22.299205780029297,24.69975471496582
12.164179801940918,13.565847396850586
12.164179801940918,14.97844409942627
11.988553047180176,14.394755363464355
40.650325775146484,40.669246673583984
31.239267349243164,42.95045471191406
99.51766204833984,122.09984588623047
213.11505126953125,455.9878234863281
41.68147277832031,32.23863220214844
12.084029197692871,17.83487319946289
10.807496070861816,20.623733520507812
42.07608413696289,71.70370483398438
29.97357749938965,41.618080139160156
26.689603805541992,57.06657409667969
32.70969772338867,41.01445770263672
174.7064971923828,227.1157684326172
17.190662384033203,33.345115661621094
222.86679077148438,328.3851318359375
44.26559066772461,45.024192810058594
13.55528450012207,85.36967468261719
13.55528450012207,83.48574829101562
26.514400482177734,29.39628791809082
107.99264526367188,136.54843139648438
18.974023818969727,35.86473846435547
46.070980072021484,71.55349731445312
65.85298156738281,143.99244689941406
60.481807708740234,206.910400390625
59.769447326660156,136.06057739257812
55.12077713012695,60.9371337890625
64.47880554199219,59.75300598144531
665.0103149414062,1794.467529296875
91.3890151977539,140.902099609375
16.74051856994629,22.413206100463867
27.51584815979004,38.128021240234375
87.41349792480469,135.12069702148438
45.57164001464844,67.0557861328125
17.67291259765625,18.70872688293457
148.3805389404297,157.38722229003906
356.04705810546875,442.87939453125
24.46590232849121,25.303373336791992
33.298805236816406,40.70219802856445
343.3917541503906,501.55792236328125
17.756771087646484,21.294626235961914
22.507131576538086,25.961400985717773
83.86903381347656,237.4567413330078
22.598373413085938,57.862457275390625
18.413963317871094,18.47150421142578
18.413963317871094,18.02084732055664
24.469741821289062,29.28951072692871
104.44530487060547,87.41441345214844
139.3228302001953,119.97958374023438
32.337791442871094,32.81736373901367
41.22957229614258,45.422794342041016
41.22957229614258,44.99790954589844
46.85509490966797,55.92399215698242
46.85509490966797,54.12216567993164
60.822120666503906,64.20604705810547
52.10908508300781,36.85814666748047
120.40437316894531,194.9700164794922
37.22461700439453,36.1982307434082
117.70767211914062,159.86387634277344
40.90488815307617,77.75151062011719
25.762849807739258,24.367572784423828
30.61307716369629,74.68780517578125
55.22190475463867,65.97675323486328
70.12590789794922,181.68783569335938
68.36673736572266,72.63044738769531
38.89427185058594,57.691646575927734
22.478790283203125,41.224117279052734
26.456331253051758,33.58827590942383
26.456331253051758,25.59674644470215
55.60496139526367,43.65399169921875
36.77877426147461,40.678043365478516
55.17384338378906,75.03871154785156
25.23670768737793,25.686614990234375
25.168203353881836,28.456457138061523
67.94483184814453,84.43417358398438
137.8307342529297,175.98507690429688
219.28196716308594,353.6131896972656
87.3253402709961,118.1844253540039
66.31265258789062,69.25503540039062
286.0978698730469,303.23760986328125
286.0978698730469,409.9071350097656
25.629484176635742,38.13644027709961
28.44281578063965,34.72197723388672
37.9448356628418,50.634239196777344
66.87913513183594,81.65962982177734
27.24994659423828,41.91105651855469
103.94052124023438,128.04103088378906
101.0530776977539,99.10467529296875
37.18104934692383,40.68903350830078
63.06894302368164,82.50701141357422
188.00692749023438,173.6067352294922
42.6787109375,64.78693389892578
160.28216552734375,355.3070983886719
29.378128051757812,33.57664108276367
36.07228469848633,64.07521057128906
15.250073432922363,60.41519546508789
15.250073432922363,69.17047882080078
107.87683868408203,152.2127227783203
29.590787887573242,47.823402404785156
100.2805404663086,93.58167266845703
96.32193756103516,128.92625427246094
79.0809097290039,73.00471496582031
237.95672607421875,410.51898193359375
216.4756622314453,264.4931945800781
62.01649475097656,161.1734161376953
54.12902069091797,60.16456604003906
54.12902069091797,92.75181579589844
80.01683044433594,117.72816467285156
204.04037475585938,572.0028686523438
54.274349212646484,60.43423843383789
154.29959106445312,504.95855712890625
49.707157135009766,64.07350158691406
172.53546142578125,102.30506896972656
93.09622955322266,382.6089172363281
130.3556365966797,154.03244018554688
49.48853302001953,127.37689208984375
145.3330078125,103.61767578125
141.98681640625,154.28465270996094
40.75253677368164,65.54927825927734
37.796875,41.02839660644531
38.59321975708008,28.342130661010742
152.71180725097656,167.3023223876953
88.35108184814453,104.39859771728516
37.66136169433594,41.43645095825195
115.17095184326172,132.87832641601562
115.17095184326172,147.66482543945312
117.06124114990234,118.31880187988281
31.578123092651367,113.42794799804688
31.578123092651367,106.13288116455078
92.43903350830078,99.08487701416016
92.43903350830078,100.10539245605469
320.3160400390625,434.1603088378906
320.3160400390625,410.62176513671875
97.75983428955078,141.0089569091797
37.18414306640625,64.78269958496094
37.18414306640625,56.45166778564453
88.98448181152344,111.4871826171875
27.765331268310547,26.171001434326172
42.07887268066406,56.94012451171875
41.38426208496094,52.165184020996094
60.07598114013672,122.17107391357422
92.6390151977539,148.69097900390625
895.8635864257812,2251.62744140625
52.575401306152344,58.9135856628418
68.20295715332031,96.1337661743164
103.96971893310547,205.68951416015625
70.79801177978516,92.79472351074219
13.236418724060059,15.905174255371094
57.018646240234375,137.4146728515625
202.68685913085938,426.21282958984375
72.02383422851562,276.7271728515625
52.237159729003906,56.89946746826172
44.88844299316406,47.37586975097656
49.24090576171875,55.238731384277344
232.74435424804688,377.9111022949219
18.38634490966797,29.998891830444336
37.384605407714844,39.11067581176758
37.384605407714844,45.93849563598633
37.384605407714844,39.13367462158203
133.6999969482422,142.05007934570312
85.55072784423828,97.4650650024414
85.55072784423828,108.4314956665039
24.199909210205078,21.14970588684082
119.24922943115234,157.23516845703125
63.286991119384766,109.58040618896484
81.1794204711914,173.17201232910156
55.20737075805664,125.0172348022461
34.44090270996094,53.30794906616211
61.2786979675293,66.72769927978516
88.0151138305664,79.18109130859375
84.85773468017578,131.49554443359375
79.32518768310547,86.26757049560547
127.22901916503906,780.3706665039062
99.08927154541016,144.47781372070312
26.87714195251465,40.25165557861328
26.87714195251465,38.40813064575195
232.2537841796875,483.77001953125
208.914306640625,240.37371826171875
87.96174621582031,101.92172241210938
96.0797348022461,203.8319854736328
120.0254135131836,145.5503692626953
138.13128662109375,167.29283142089844
138.13128662109375,176.75694274902344
131.75701904296875,135.90716552734375
46.18143844604492,98.22110748291016
46.18143844604492,89.90941619873047
38.72014236450195,40.74180221557617
53.2242317199707,62.56957244873047
32.536888122558594,43.737728118896484
32.536888122558594,50.967533111572266
69.60384368896484,65.3405990600586
95.35931396484375,102.1064224243164
38.6321907043457,65.32331085205078
22.98440933227539,25.044172286987305
36.443241119384766,49.293479919433594
289.9962463378906,266.108154296875
54.521728515625,268.25616455078125
50.392723083496094,217.59201049804688
27.871517181396484,67.19681549072266
94.798583984375,183.78807067871094
145.02294921875,163.39512634277344
45.75554656982422,53.30958557128906
45.75554656982422,64.39126586914062
45.75554656982422,63.575782775878906
1185.0699462890625,1508.06201171875
130.3889617919922,231.18841552734375
64.35514068603516,176.08580017089844
45.12152099609375,93.66024017333984
29.52691650390625,35.4881591796875
123.66607666015625,366.76654052734375
261.3045654296875,347.58685302734375
29.62253189086914,35.809654235839844
74.52963256835938,115.48655700683594
66.68838500976562,55.55479049682617
156.28079223632812,194.52825927734375
75.60626220703125,85.30253601074219
356.07373046875,844.9092407226562
356.07373046875,763.926513671875
39.776145935058594,46.02629852294922
33.271339416503906,51.29145050048828
34.0577507019043,46.492801666259766
252.1978302001953,935.8114013671875
119.27760314941406,125.3494873046875
76.39359283447266,1505.4473876953125
104.42414093017578,130.0545196533203
100.65176391601562,148.73812866210938
145.55209350585938,249.0814208984375
24.371110916137695,54.87599182128906
75.81348419189453,70.67857360839844
41.88715362548828,39.958919525146484
93.4095458984375,109.817626953125
37.08518600463867,27.345991134643555
61.118896484375,87.18646240234375
33.964942932128906,71.56847381591797
23.37236976623535,30.473739624023438
23.37236976623535,23.262346267700195
307.55792236328125,543.9398193359375
44.940185546875,42.81708908081055
44.940185546875,52.584938049316406
54.62119674682617,72.84027862548828
54.62119674682617,63.17787170410156
56.9770622253418,62.194358825683594
114.29277038574219,175.3651885986328
45.97747039794922,41.697933197021484
45.97747039794922,40.553070068359375
31.747703552246094,35.1967887878418
70.80162811279297,91.04448699951172
916.371826171875,2000.777587890625
150.3131866455078,168.6173858642578
150.3131866455078,156.0510711669922
150.3131866455078,169.35305786132812
27.35504722595215,25.991718292236328
58.18697738647461,76.13191223144531
88.97489166259766,123.28013610839844
